id,title,seq,start_sec,end_sec,start_time,end_time,original_text,japanese_translation,audio_url,audio_file,video_playback_url,doi
后英雄_FULL_ELAN_0065,后英雄,65,808.333,815.433,00:13:28.333,00:13:35.433,难得取胜回朝廷。,勝利を得て朝廷に戻るのは難しい。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=808,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0066,后英雄,66,819.2,827.933,00:13:39.200,00:13:47.933,你大娘兄长两军去，,あなたの伯母の兄も二軍に加わり、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=819,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0067,后英雄,67,831.566,838.7,00:13:51.566,00:13:58.700,深陷番营难脱身。,敵陣に深く囚われ、脱出は困難。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=831,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0068,后英雄,68,841.933,850.766,00:14:01.933,00:14:10.766,你父修书回朝转，,あなたの父は書信を送り、朝廷へ戻るが、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=841,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0069,后英雄,69,855.033,861.633,00:14:15.033,00:14:21.633,他要为娘发救兵。,母に救援の兵を求めているのです。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=855,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0070,后英雄,70,864.766,873.366,00:14:24.766,00:14:33.366,家中无有是能将，,家には将がいない。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=864,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0071,后英雄,71,877.2,887.566,00:14:37.200,00:14:47.566,能把何人做救兵∴到书房商量我娇（儿),"誰を救援の兵にできるというのか
∴書斎へ戻って、我が子と相談しよう",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=877,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0072,后英雄,72,900.0,902.166,00:15:00.000,00:15:02.166,母亲不要悲悲啼啼,母上、泣かないで。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=900,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0073,后英雄,73,902.466,905.933,00:15:02.466,00:15:05.933,孩儿出战必定马到成功,私が出陣し、必ず勝利を得ます。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=902,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0074,后英雄,74,909.133,914.566,00:15:09.133,00:15:14.566,哦，孩童话吧娇儿啊,ああ、子どもが言うことよ、我が子よ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=909,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0075,后英雄,75,927.8,935.033,00:15:27.800,00:15:35.033,说出话来重千斤。,その言葉は千斤の重みがある。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=927,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0076,后英雄,76,938.833,947.6,00:15:38.833,00:15:47.600,我儿你本年纪小，,だがお前はまだ年若く、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=938,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0077,后英雄,77,951.933,958.966,00:15:51.933,00:15:58.966,武艺不知半毫分。,武術の心得はまったくない。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=951,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0078,后英雄,78,962.133,970.733,00:16:02.133,00:16:10.733,你父武艺谁不晓，,お前の父の武術は誰もが知っている、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=962,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0079,后英雄,79,974.533,981.4,00:16:14.533,00:16:21.400,统兵元帅保朝廷。,軍を率いる元帥として朝廷を守っている。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=974,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0080,后英雄,80,984.633,993.666,00:16:24.633,00:16:33.666,你兄长操文习武，,お前の兄も文武両道に励んだが、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=984,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0081,后英雄,81,997.1,1004.133,00:16:37.100,00:16:44.133,不能取胜回朝廷。,勝利を得て朝廷に戻ることはできなかった。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=997,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0082,后英雄,82,1007.233,1015.966,00:16:47.233,00:16:55.966,何况我儿年纪小，,ましてやお前はまだ幼く、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1007,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0083,后英雄,83,1019.633,1026.666,00:16:59.633,00:17:06.666,武艺不知半毫分。,武術の心得はまったくない。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1019,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0084,后英雄,84,1029.233,1036.4,00:17:09.233,00:17:16.400,你上不得阵拿不得枪∴莫误送番,"戦場に出ることも、槍を持つこともできぬ
∴敵に誤って送られてしまってはならぬ。",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1029,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0085,后英雄,85,1052.1,1061.566,00:17:32.100,00:17:41.566,母亲不知详何事，,母上は詳しい事情をご存じない、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1052,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0086,后英雄,86,1065.933,1073.166,00:17:45.933,00:17:53.166,金虎不讲怎知音。,金虎が語らねば、どうして分かるでしょう。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1065,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0087,后英雄,87,1077.4,1086.533,00:17:57.400,00:18:06.533,昨日荒郊去游玩，,昨日、荒野へ遊びに行ったところ、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1077,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0088,后英雄,88,1090.866,1098.166,00:18:10.866,00:18:18.166,度厄真人下红尘。,度厄真人が俗世に降りて来られました。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1090,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0089,后英雄,89,1102.233,1111.133,00:18:22.233,00:18:31.133,他将武艺传授我，,その方が私に武術を授けてくださり、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1102,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0090,后英雄,90,1115.566,1122.6,00:18:35.566,00:18:42.600,飞山走石我知音。,山を飛び、石を動かす術を私は心得ました。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1115,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0091,后英雄,91,1126.633,1135.5,00:18:46.633,00:18:55.500,又见母亲不过信，,また見れば、母上は信じておられない。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1126,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0092,后英雄,92,1139.833,1149.366,00:18:59.833,00:19:09.366,跌跪尘埃请师尊∴我师早降祥,"地にひれ伏して師匠に請う
∴我が師はすでに祥（しるし）をもって
降りて来られたのです。",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1139,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0093,后英雄,93,1163.5,1172.7,00:19:23.500,00:19:32.700,我儿学了仙家道，,我が子よ、仙人の道を学んだのですね。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1163,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0094,后英雄,94,1176.033,1182.9,00:19:36.033,00:19:42.900,十分忧愁退九分。,母の憂いも十のうち九は消えました。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1176,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0095,后英雄,95,1186.033,1195.133,00:19:46.033,00:19:55.133,天公不灭忠臣后，,天は忠臣の末を絶やしません。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1186,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0096,后英雄,96,1198.333,1205.466,00:19:58.333,00:20:05.466,马到崖前遇救星。,馬が崖に差しかかれば、救いの星に出会うもの。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1198,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0097,后英雄,97,1208.633,1217.1,00:20:08.633,00:20:17.100,就把我儿来带进，,さあ、我が子を連れて進みましょう。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1208,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0098,后英雄,98,1221.1,1229.366,00:20:21.100,00:20:29.366,为娘助你去出兵∴但愿你得胜回（朝）,"母もあなたを助けて出陣します
∴どうか勝利して朝廷に戻っておくれ。",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1221,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0099,后英雄,99,1246.3,1255.8,00:20:46.300,00:20:55.800,不带兵来不带将，,兵も将も連れず、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1246,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0100,后英雄,100,1263.966,1270.933,00:21:03.966,00:21:10.933,腾云驾雾奔番营。,雲に乗って敵陣へ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1263,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0101,后英雄,101,1275.133,1284.0,00:21:15.133,00:21:24.000,云端涛涛来得快，,雲が速く流れ、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1275,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0102,后英雄,102,1288.566,1295.866,00:21:28.566,00:21:35.866,番营就在眼前存。,敵陣が目前に。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1288,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0103,后英雄,103,1299.966,1308.7,00:21:39.966,00:21:48.700,收云落至番营地，,雲を収めて敵地に降り、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1299,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0104,后英雄,104,1313.133,1320.033,00:21:53.133,00:22:00.033,不点名字莫出兵。,名を呼ばず兵を出さず。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1313,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0105,后英雄,105,1324.3,1330.9,00:22:04.300,00:22:10.900,单点陈龙与陈虎∴你伸头受,"陳龍と陳虎だけを名指しする
∴お前たちは頭を差し出して受けよ",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1324,https://doi.org/10.5281/zenodo.20084809
后英雄_FULL_ELAN_0106,后英雄,106,1346.566,1353.666,00:22:26.566,00:22:33.666,又见营房单点我，,また見れば、陣営で我らが名指しされた。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%BE%8C%E8%8B%B1%E9%9B%84Houyingxiong.wav?download=1,平江（皮）影戯海外初公演ー後英雄Houyingxiong.wav,https://youtu.be/Cm6TM7B2t-Q?t=1346,https://doi.org/10.5281/zenodo.20084809
